package,count,api
com.gluonhq.attach.display,1,com.gluonhq.attach:display
com.englishtown.vertx.jersey,1,com.englishtown.vertx:vertx-jersey
io.envoyproxy.envoy.api.v2.route,1,io.envoyproxy.controlplane:api
org.jboss.netty.util.internal,1,io.netty:netty
com.github.kklisura.cdt.protocol.events,2,com.github.kklisura.cdt:cdt-java-client
org.eclipse.aether.transfer,1,org.eclipse.aether:aether-api
com.aventstack.extentreports,1,com.aventstack:extentreports
org.eclipse.californium.core.server,1,org.eclipse.californium:californium-core
com.egzosn.pay.fuiou.bean,1,com.egzosn:pay-java-fuiou
com.sksamuel.diffpatch,1,com.sksamuel.diff:diff
com.github.fridujo.rabbitmq.mock.compatibility,1,com.github.fridujo:rabbitmq-mock
io.fabric8.funktion.runtime,1,io.fabric8.funktion:funktion-runtime
com.gluonhq.attach.localnotifications,1,com.gluonhq.attach:local-notifications
org.eclipse.jnosql.mapping.spi,1,org.eclipse.jnosql.mapping:mapping-core
org.eclipse.leshan.server.core.demo.json,1,org.eclipse.leshan:leshan-server-core-demo
org.ehcache.clustered.common,1,org.ehcache:ehcache-clustered
roboguice.util,2,org.roboguice:roboguice
de.roderick.weberknecht,1,com.github.kevinsawicki:android-pusher
org.eclipse.paho.mqttv5.client,2,org.eclipse.paho:org.eclipse.paho.mqttv5.client
nl.jqno.equalsverifier.api,4,nl.jqno.equalsverifier:equalsverifier
net.sf.extjwnl.princeton,1,net.sf.extjwnl:extjwnl
com.facebook.swift.service,1,com.facebook.swift:swift-service
com.fizzed.rocker.antlr4,1,com.fizzed:rocker-compiler
org.apache.camel.spi,1,org.apache.camel:camel-core
org.eclipse.jnosql.communication.query.method,1,org.eclipse.jnosql.communication:communication-query
org.eclipse.californium.core.config,1,org.eclipse.californium:californium-core
com.galenframework.utils,1,com.galenframework:galen-core
org.projectfloodlight.openflow.protocol.stat,1,org.projectfloodlight:openflowj
org.apache.xerces.impl.msg,1,xerces:xercesImpl
org.eclipse.leshan.server.request,1,org.eclipse.leshan:leshan-server-core
oshi.json,1,com.github.oshi:oshi-json
org.eclipse.jetty.servlets,1,org.eclipse.jetty:jetty-servlets
com.upokecenter.cbor,1,com.upokecenter:cbor
com.effektif.workflow.api.condition,1,com.effektif:effektif-workflow-api
org.jboss.netty.handler.timeout,3,io.netty:netty
com.github.kklisura.cdt.services.types,2,com.github.kklisura.cdt:cdt-java-client
fit,1,org.fitnesse:fitnesse
org.eclipse.leshan.server.redis,1,org.eclipse.leshan:leshan-server-redis
io.envoyproxy.envoy.api.v2.auth,1,io.envoyproxy.controlplane:api
org.everit.json.schema.internal,1,org.everit.json:org.everit.json.schema
com.ruiyun.jvppeteer.util,1,io.github.fanyong920:jvppeteer
ninja.eivind.stormparser.models,1,ninja.eivind.hots:storm-parser
storm.kafka,1,org.apache.storm:storm-kafka
org.web3j.tx.gas,1,org.web3j:core
org.apache.flume.instrumentation,2,org.apache.flume:flume-ng-core
org.eclipse.leshan.client.object,1,org.eclipse.leshan:leshan-client-core
io.envoyproxy.envoy.config.core.v3,1,io.envoyproxy.controlplane:api
storm.kafka.trident,1,org.apache.storm:storm-kafka
au.com.dius.pact.consumer.junit5,1,au.com.dius.pact.consumer:junit5
io.fabric8.spring.cloud.discovery,1,io.fabric8:spring-cloud-kubernetes-discovery
org.projectfloodlight.openflow.protocol.instructionid,1,org.projectfloodlight:openflowj
org.apache.camel.component.servlet,1,org.apache.camel:camel-servlet
org.fusesource.hawtdispatch.transport,2,org.fusesource.hawtdispatch:hawtdispatch-transport
org.eclipse.jgit.http.server,1,org.eclipse.jgit:org.eclipse.jgit.http.server
org.apache.xerces.xs.datatypes,1,xerces:xercesImpl
org.eclipse.leshan.server.send,1,org.eclipse.leshan:leshan-server-core
org.eclipse.paho.mqttv5.client.util,1,org.eclipse.paho:org.eclipse.paho.mqttv5.client
com.egzosn.pay.common.bean.result,1,com.egzosn:pay-java-common
org.jboss.netty.handler.ssl,3,io.netty:netty
org.htmlparser.filters,2,org.htmlparser:htmlparser
com.foxinmy.weixin4j.tuple,1,com.foxinmy:weixin4j-base
io.fabric8.funktion.model,1,io.fabric8.funktion:funktion-model
com.github.kklisura.cdt.launch,2,com.github.kklisura.cdt:cdt-java-client
org.projectfloodlight.openflow.protocol.ver12,1,org.projectfloodlight:openflowj
org.eclipse.egit.github.core.client,1,org.eclipse.mylyn.github:org.eclipse.egit.github.core
org.glassfish.jersey.server.monitoring,1,org.glassfish.jersey.core:jersey-server
org.jsondoc.core.pojo,1,org.jsondoc:jsondoc-core
com.galenframework.reports.model,1,com.galenframework:galen-core
org.immutables.builder,1,org.immutables:builder
org.projectfloodlight.openflow.exceptions,1,org.projectfloodlight:openflowj
org.eclipse.jdt.internal.compiler,3,org.eclipse.jdt.core.compiler:ecj
edu.ucla.sspace.util,1,edu.ucla.sspace:sspace
io.envoyproxy.envoy.service.route.v3,1,io.envoyproxy.controlplane:api
feign.jackson,1,io.github.openfeign:feign-jackson
org.apache.camel.model,1,org.apache.camel:camel-core
org.jclouds.logging.slf4j.config,1,org.apache.jclouds.driver:jclouds-slf4j
com.effektif.workflow.api,1,com.effektif:effektif-workflow-api
com.egzosn.pay.common.bean,1,com.egzosn:pay-java-common
org.web3j.protocol.rx,1,org.web3j:core
org.springframework.kafka.test.rule,3,org.springframework.kafka:spring-kafka-test
net.sf.extjwnl,1,net.sf.extjwnl:extjwnl
com.codingapi.txlcn.tc.config,1,com.codingapi.txlcn:txlcn-tc
org.projectfloodlight.openflow.protocol.oxs,1,org.projectfloodlight:openflowj
org.eclipse.aether.version,2,org.apache.maven.resolver:maven-resolver-api
org.junit.function,4,junit:junit
org.eclipse.leshan.client.resource,1,org.eclipse.leshan:leshan-client-core
org.jboss.netty.util,5,io.netty:netty
org.apache.maven.repository.internal,6,org.apache.maven:maven-aether-provider
oshi.software.os,1,com.github.oshi:oshi-json
com.foxinmy.weixin4j.type.card,1,com.foxinmy:weixin4j-base
org.eclipse.collections.api.bimap,1,org.eclipse.collections:eclipse-collections-api
org.eclipse.jnosql.mapping.reflection,1,org.eclipse.jnosql.mapping:mapping-core
com.egzosn.pay.payoneer.api,1,com.egzosn:pay-java-payoneer
io.envoyproxy.envoy.extensions.transport_sockets.tls,1,io.envoyproxy.controlplane:api
io.eventuate.tram.viewsupport.rebuild,1,io.eventuate.tram.view.support:eventuate-tram-view-support-rebuild
org.crazycake.shiro,4,org.crazycake:shiro-redis
oshi.json.json,1,com.github.oshi:oshi-json
com.metamx.tranquility.typeclass,1,com.metamx:tranquility_2.10
com.foxinmy.weixin4j.sign,1,com.foxinmy:weixin4j-base
aQute.bnd.annotation.spi,1,biz.aQute.bnd:biz.aQute.bnd.annotation
com.github.kklisura.cdt.services,2,com.github.kklisura.cdt:cdt-java-client
fitnesse.junit,1,org.fitnesse:fitnesse
org.ehcache.impl,1,org.ehcache:ehcache
org.atteo.evo.inflector,3,org.atteo:evo-inflector
com.rabbitmq.client.impl,3,com.rabbitmq:amqp-client
org.lwjgl.vulkan,1,org.lwjgl:lwjgl-vulkan
org.restlet.data,1,org.apache.servicemix.bundles:org.apache.servicemix.bundles.restlet
org.eclipse.jnosql.communication,1,org.eclipse.jnosql.communication:communication-core
org.eclipse.leshan.server.observation,1,org.eclipse.leshan:leshan-server-core
org.eclipse.californium.scandium.config,1,org.eclipse.californium:scandium
net.sf.extjwnl.data,1,net.sf.extjwnl:extjwnl
org.projectfloodlight.openflow.protocol.instruction,1,org.projectfloodlight:openflowj
com.foxinmy.weixin4j.payment.mch,1,com.foxinmy:weixin4j-base
org.apache.tinkerpop.gremlin.neo4j.structure,1,org.apache.tinkerpop:neo4j-gremlin
com.googlecode.junittoolbox,1,com.googlecode.junit-toolbox:junit-toolbox
picocli.shell.jline2,1,info.picocli:picocli-shell-jline2
cn.hutool.cache.impl,1,cn.hutool:hutool-cache
net.logstash.logback.encoder,1,net.logstash.logback:logstash-logback-encoder
com.gluonhq.attach.ble,1,com.gluonhq.attach:ble
org.eclipse.leshan.client.request,1,org.eclipse.leshan:leshan-client-core
oshi.json.software,1,com.github.oshi:oshi-json
com.wuwenze.poi.validator,1,com.wuwenze:ExcelKit
org.apache.commons.pool,3,commons-pool:commons-pool
com.effektif.workflow.api.workflowinstance,1,com.effektif:effektif-workflow-api
com.github.rtyley.android.sherlock.roboguice.fragment,4,com.github.rtyley:roboguice-sherlock
org.eclipse.leshan.server.bootstrap,1,org.eclipse.leshan:leshan-server-core
io.envoyproxy.envoy.config.filter.network,1,io.envoyproxy.controlplane:api
org.eclipse.aether.artifact,3,org.apache.maven.resolver:maven-resolver-api
org.apache.xerces.xni,2,xerces:xercesImpl
com.sampullara.cli,2,com.github.spullara.cli-parser:cli-parser
org.apache.flume.sink,1,org.apache.flume:flume-ng-core
org.apache.camel.support,1,org.apache.camel:camel-core
kr.motd.maven.os,1,kr.motd.maven:os-maven-plugin
com.google.gwt.user.client.rpc,2,com.google.gwt:gwt-servlet
org.hibernate.classic,1,org.hibernate.orm:hibernate-core
org.hisrc.jscm,1,org.hisrc.jsonix:jsonix-schema-compiler-full
org.archive.uid,1,org.netpreserve.commons:webarchive-commons
org.apache.lucene.codecs.simpletext,1,org.apache.lucene:lucene-codecs
org.apache.maven.wagon.repository,2,org.apache.maven.wagon:wagon-provider-api
org.neo4j.driver.v1,1,org.neo4j.driver:neo4j-java-driver
com.optimaize.langdetect.ngram,1,com.optimaize.languagedetector:language-detector
org.hibernate.tool.internal.reveng.dialect,1,org.hibernate.tool:hibernate-tools-orm
net.dv8tion.jda.internal,1,net.dv8tion:JDA
com.jeecg.dingtalk.api.base,1,org.jeecgframework:jeewx-api
com.jeecg.qywx.api.core.common,1,org.jeecgframework:jeewx-api
com.google.api.services.manufacturers.v1,1,com.google.apis:google-api-services-manufacturers
com.google.web.bindery.event.shared,2,com.google.gwt:gwt-servlet
com.google.gwt.dev.jdt,1,com.google.gwt:gwt-dev
ca.uhn.fhir.jpa.subscription.util,1,ca.uhn.hapi.fhir:hapi-fhir-jpaserver-subscription
hprose.common,1,org.hprose:hprose-java
org.imixs.workflow.exceptions,1,org.imixs.workflow:imixs-workflow-core
com.oracle.truffle.api.profiles,2,org.graalvm.truffle:truffle-api
com.github.gwtd3.api,1,com.github.gwtd3:gwt-d3-api
org.tmatesoft.sqljet.core.table,1,org.tmatesoft.sqljet:sqljet
org.eclipse.jetty.http2.api.server,1,org.eclipse.jetty.http2:http2-common
com.graphhopper.jsprit.core.reporting,1,com.graphhopper:jsprit-core
com.google.gwt.editor.client,5,com.google.gwt:gwt-user
tachyon.client,1,org.tachyonproject:tachyon
org.redisson.codec,2,org.redisson:redisson
com.sun.mail.util.logging,1,com.sun.mail:javax.mail
org.omnifaces.cdi.settings,1,org.omnifaces:omnisettings
com.optimaize.langdetect.profiles,1,com.optimaize.languagedetector:language-detector
org.archive.format.arc,1,org.netpreserve.commons:webarchive-commons
org.picocontainer.behaviors,1,org.picocontainer:picocontainer
com.jeecg.dingtalk.api.oauth2,1,org.jeecgframework:jeewx-api
com.hazelcast.config.properties,1,com.hazelcast:hazelcast
org.springframework.mail,1,org.springframework:spring-context-support
com.graphhopper.jsprit.core.algorithm.ruin,1,com.graphhopper:jsprit-core
com.github.gwtbootstrap.client.ui.base,1,com.github.gwtbootstrap:gwt-bootstrap
com.hazelcast.internal.nio,2,com.hazelcast:hazelcast
net.dv8tion.jda.internal.entities,1,net.dv8tion:JDA
com.google.caliper.runner.target,1,com.google.caliper:caliper-runner
com.google.caliper.runner.config,1,com.google.caliper:caliper-runner
com.optimaize.langdetect.i18n,1,com.optimaize.languagedetector:language-detector
com.google.gwt.layout.client,1,com.google.gwt:gwt-servlet
com.github.gwtbootstrap.client.ui.constants,1,com.github.gwtbootstrap:gwt-bootstrap
org.jgrapht,3,net.sf.jgrapht:jgrapht
com.indeed.util.core.threads,1,com.indeed:util-core
io.reactivex.rxjava3.observers,2,io.reactivex.rxjava3:rxjava
org.jvnet.jaxb2_commons.xjc.model,1,org.jvnet.jaxb2_commons:jaxb2-basics-tools
io.quarkus.test.junit,1,io.quarkus:quarkus-junit5
org.eclipse.jdt.internal.compiler.tool,2,org.eclipse.jdt.core.compiler:ecj
org.jgrapht.traverse,1,org.jgrapht:jgrapht-core
org.archive.format,1,org.netpreserve.commons:webarchive-commons
club.minnced.discord.webhook.receive,1,club.minnced:discord-webhooks
io.minio.http,2,io.minio:minio
org.graphstream.graph.implementations,1,org.graphstream:gs-core
org.hibernate.tool.api.version,1,org.hibernate.tool:hibernate-tools-orm
io.github.iamazy.elasticsearch.dsl.utils,1,io.github.iamazy.elasticsearch.dsl:elasticsearch-sql-core
jakarta.faces.event,1,jakarta.platform:jakarta.jakartaee-api
org.picocontainer.injectors,2,org.picocontainer:picocontainer
com.amazonaws.http,2,com.amazonaws:aws-java-sdk-core
net.sf.jasperreports.engine.type,1,net.sf.jasperreports:jasperreports
hprose.io,1,org.hprose:hprose-java
net.sf.jasperreports.charts,1,net.sf.jasperreports:jasperreports
com.jcabi.http,4,com.jcabi:jcabi-http
org.apache.tika.sax,2,org.apache.tika:tika-core
com.google.web.bindery.autobean.vm,1,com.google.gwt:gwt-servlet
org.hibernate.jpa,4,org.hibernate:hibernate-entitymanager
org.apache.cxf.rs.security.oidc.common,1,org.apache.cxf:cxf-rt-rs-security-sso-oidc
com.indeed.lsmtree.core,1,com.indeed:lsmtree-core
org.eclipse.jetty.http2.client,1,org.eclipse.jetty.http2:http2-client
org.omnifaces.cdi.viewscope,1,org.omnifaces:omnifaces
com.nativelibs4java.opencl,1,com.nativelibs4java:javacl
com.google.gwt.storage.client,1,com.google.gwt:gwt-servlet
org.hswebframework.ezorm.core,1,org.hswebframework:hsweb-easy-orm-core
jakarta.persistence,4,jakarta.platform:jakarta.jakartaee-api
net.sourceforge.barbecue,1,net.sourceforge.barbecue:barbecue
org.jbehave.core.parsers,1,org.jbehave:jbehave-core
org.agrona.collections,3,org.agrona:agrona
com.oracle.truffle.api.dsl,2,org.graalvm.truffle:truffle-api
com.csvreader,1,net.sourceforge.javacsv:javacsv
net.librec.conf,2,net.librec:librec-core
org.apache.http.client.params,3,org.apache.httpcomponents:httpclient
org.apache.maven.wagon,2,org.apache.maven.wagon:wagon-provider-api
org.apache.bcel.verifier,1,org.apache.bcel:bcel
it.unimi.dsi.fastutil.doubles,2,it.unimi.dsi:fastutil
com.google.web.bindery.autobean.shared,2,com.google.gwt:gwt-servlet
org.jgrapht.alg,3,net.sf.jgrapht:jgrapht
com.google.gwt.dev.shell,1,com.google.gwt:gwt-dev
com.alibaba.rocketmq.client,1,com.alibaba.rocketmq:rocketmq-client
ca.uhn.fhir.rest.api,1,ca.uhn.hapi.fhir:hapi-fhir-base
org.apache.struts2.dispatcher,2,org.apache.struts:struts2-core
org.elasticsearch.client.sniff,1,org.elasticsearch.client:elasticsearch-rest-client-sniffer
org.imixs.workflow.util,1,org.imixs.workflow:imixs-workflow-core
com.google.gwt.thirdparty.guava.common,1,com.google.gwt:gwt-servlet
net.dongliu.commons.collection,1,net.dongliu:commons
org.apache.milagro.amcl,1,org.miracl.milagro.amcl:milagro-crypto-java
org.archive.accesscontrol.model,1,org.netpreserve.openwayback:openwayback-access-control-core
net.sf.saxon.dom,1,net.sf.saxon:Saxon-HE
com.graphhopper.jsprit.io.problem,1,com.graphhopper:jsprit-io
org.hibernate.tool.api.stat,1,org.hibernate.tool:hibernate-tools-orm
org.hibernate.sql,1,org.hibernate.orm:hibernate-core
com.j256.ormlite.logger,3,com.j256.ormlite:ormlite-core
org.nfctools.snep,1,org.nfctools:nfctools-api
com.alibaba.rocketmq.client.producer,1,com.alibaba.rocketmq:rocketmq-client
org.hibernate.stat,2,org.hibernate:hibernate-core
org.nutz.mvc.view,2,org.nutz:nutz
io.github.iamazy.elasticsearch.dsl.cons,1,io.github.iamazy.elasticsearch.dsl:elasticsearch-sql-core
com.google.caliper.bridge,1,com.google.caliper:caliper-core
com.google.gwt.i18n.shared,8,com.google.gwt:gwt-user
com.graphhopper.jsprit.core.problem.constraint,1,com.graphhopper:jsprit-core
net.bytebuddy.agent,3,net.bytebuddy:byte-buddy
org.archive.format.cdx,1,org.netpreserve.commons:webarchive-commons
org.mybatis.generator.exception,4,org.mybatis.generator:mybatis-generator-core
org.jeecg.modules.jmreport.api,1,org.jeecgframework.jimureport:jimureport-spring-boot-starter
org.nfctools,1,org.nfctools:nfctools-api
org.nfctools.utils,1,org.nfctools:nfctools-core
org.xnap.commons.i18n,1,com.googlecode.gettext-commons:gettext-commons
org.hibernate.tool.ide.completion,1,org.hibernate.tool:hibernate-tools-orm
dagger.producers,1,com.google.dagger:dagger-producers
com.graphhopper.jsprit.core.problem.driver,1,com.graphhopper:jsprit-core
com.google.gwt.canvas.dom,1,com.google.gwt:gwt-user
org.apache.catalina.core,1,org.apache.tomcat:tomcat-catalina
de.javagl.swing.tasks,1,de.javagl:swing-tasks
com.jeecg.qywx.api.message,1,org.jeecgframework:jeewx-api
com.graphaware.runtime.settings,1,com.graphaware.neo4j:runtime
com.graphhopper.jsprit.core.algorithm.acceptor,1,com.graphhopper:jsprit-core
org.mockito.plugins,1,org.mockito:mockito-core
com.github.gwtd3.api.svg,1,com.github.gwtd3:gwt-d3-api
ca.uhn.fhir.narrative,1,ca.uhn.hapi.fhir:hapi-fhir-base
com.indeed.util.mmap,1,com.indeed:util-mmap
com.google.caliper.runner.worker,1,com.google.caliper:caliper-runner
com.google.testing.junit.testparameterinjector,1,com.google.testparameterinjector:test-parameter-injector
ca.uhn.fhir.rest.client,1,ca.uhn.hapi.fhir:hapi-fhir-base
io.opentelemetry.proto.trace.v1,1,io.opentelemetry:opentelemetry-proto
retrofit2.converter.moshi,1,com.squareup.retrofit2:converter-moshi
com.jeecg.dingtalk.api.oauth2.vo,1,org.jeecgframework:jeewx-api
com.google.api.client.extensions.java6.auth.oauth2,1,com.google.oauth-client:google-oauth-client-java6
com.optimaize.langdetect.text,1,com.optimaize.languagedetector:language-detector
com.fasterxml.jackson.module.afterburner,1,com.fasterxml.jackson.module:jackson-module-afterburner
org.mongodb.morphia,1,org.mongodb.morphia:morphia
org.nutz.lang,2,org.nutz:nutz
com.graphaware.runtime.config,1,com.graphaware.neo4j:runtime
io.grpc.reflection.v1alpha,1,io.grpc:grpc-services
com.jayway.restassured.http,1,com.jayway.restassured:rest-assured
org.hibernate.tool.util,1,org.hibernate.tool:hibernate-tools-utils
ch.qos.logback.access,2,ch.qos.logback:logback-access
io.netty.handler.codec.http2,1,io.netty:netty-codec-http2
com.graphaware.integration.es.test,1,com.graphaware.integration.es:elasticsearch-tests-integration
com.google.gwt.inject.rebind.util,1,com.google.gwt.inject:gin
ca.uhn.fhir.rest.openapi,1,ca.uhn.hapi.fhir:hapi-fhir-server-openapi
org.hswebframework.ezorm.core.dsl,1,org.hswebframework:hsweb-easy-orm-core
org.osgi.service.log,3,org.osgi:org.osgi.compendium
com.google.api.gax.core,1,com.google.api:gax
org.apache.oltu.oauth2.common.message,1,org.apache.oltu.oauth2:org.apache.oltu.oauth2.client
org.graylog2.plugin.configuration,1,org.graylog2:graylog2-server
com.mitchellbosecke.pebble.tokenParser,1,io.pebbletemplates:pebble
org.jgroups,2,org.jgroups:jgroups
com.flagstone.transform.coder,1,com.flagstone:transform
org.apache.tika.io,3,org.apache.tika:tika-core
org.omnifaces.utils.security,1,org.omnifaces:omniutils
org.springframework.security.authentication,5,org.springframework.security:spring-security-core
com.graphhopper.jsprit.core.algorithm.module,1,com.graphhopper:jsprit-core
ca.uhn.fhir.context.support,1,ca.uhn.hapi.fhir:hapi-fhir-base
com.hazelcast.spi.discovery,1,com.hazelcast:hazelcast
org.archive.util.binsearch,1,org.netpreserve.commons:webarchive-commons
com.xxl.sso.core.entity,1,com.xuxueli:xxl-sso-core
org.bouncycastle.crypto.tls,1,org.bouncycastle:bcprov-jdk15on
org.apache.catalina.realm,1,org.apache.tomcat:tomcat-catalina
org.hswebframework.utils.time,1,org.hswebframework:hsweb-utils
com.alibaba.citrus.springext.support,1,com.alibaba.citrus:citrus-webx-all
