repositoryName,packages
lukas-krecan/future-converter,"[org.springframework.core.task,rx.schedulers,net.javacrumbs.futureconverter.apifuturecommon,rx.subscriptions,net.javacrumbs.futureconverter.springcommon,net.javacrumbs.futureconverter.java8common,org.mockito,com.google,rx.subjects,net.javacrumbs.futureconverter.common.internal,net.javacrumbs.futureconverter.guavacommon,rx.functions,org.junit.rules,org.junit,rx.observables,net.javacrumbs.futureconverter.rxjava2common,rx,net.javacrumbs.futureconverter.rxjavacommon,org.springframework.util.concurrent,io.reactivex,com.google.api.core]"
lukaszlenart/launch4j-maven-plugin,"[net.sf.launch4j.config,org.apache.maven.artifact.repository,org.apache.maven.project,org.apache.maven.plugin.logging,net.sf.launch4j,org.apache.maven.repository,org.apache.maven.artifact,org.apache.maven.plugin,org.apache.maven.model,org.apache.maven.shared.transfer.artifact.resolve,org.apache.maven.plugins.annotations,org.apache.maven.execution]"
luontola/idea-sbt-plugin,"[com.intellij.openapi.vfs,com.intellij.openapi.ui,com.intellij.openapi.editor,com.intellij.psi.search,com.intellij.psi.tree,com.intellij.execution.filters,org.jetbrains.annotations,com.intellij.openapi.options,org.junit,com.intellij.openapi.components,com.intellij.util,com.intellij.openapi.util,com.intellij.lang,com.intellij.openapi.actionSystem,com.intellij.openapi.fileTypes,com.intellij.openapi.diagnostic,com.intellij.openapi.project,com.intellij.openapi.wm,com.intellij.psi,net.miginfocom.swing,org.apache.commons.lang.builder,com.intellij.openapi.application,com.intellij.execution.configurations,com.intellij.openapi.module,com.intellij.execution.ui,com.intellij.openapi.fileEditor,org.apache.commons.lang,com.intellij.execution.process,com.intellij.util.concurrency,com.intellij.ui.content,com.intellij.openapi.startup]"
luontola/retrolambda,"[com.esotericsoftware.minlog,org.hamcrest,org.mockito,com.google,org.apache.maven.plugins.annotations,net.orfjackal.retrolambda.api,org.apache.bcel.classfile,net.orfjackal.retrolambda.asm,org.twdata.maven.mojoexecutor,org.junit.rules,org.junit,org.apache.maven.plugin.logging,org.apache.maven.plugin,org.objectweb.asm,org.apache.commons.lang,org.apache.bcel,org.objectweb.asm.tree]"
lvyahui8/spring-boot-data-aggregator,"[io.github.lvyahui8.spring.aggregate.facade,lombok,io.github.lvyahui8.spring.aggregate.service,io.github.lvyahui8.spring.autoconfigure,io.github.lvyahui8.spring.facade,io.github.lvyahui8.spring.aggregate.repository,io.github.lvyahui8.spring.aggregate.func,io.github.lvyahui8.spring.aggregate.context,org.reflections.scanners,io.github.lvyahui8.spring.aggregate.model,org.junit.runner,org.junit,io.github.lvyahui8.spring.annotation,io.github.lvyahui8.spring.aggregate.interceptor,io.github.lvyahui8.spring.aggregate.util,io.github.lvyahui8.spring.aggregate.config,org.reflections,org.apache.commons.lang3,lombok.extern]"
lyogavin/Pistachio,"[org.apache.thrift.server,io.netty.channel.nio,org.apache.zookeeper.data,org.apache.thrift.transport,org.apache.zookeeper,io.netty.handler.ssl,org.apache.helix.participant,com.google.common.base,org.apache.thrift,org.apache.thrift.scheme,kafka.common,com.codahale.metrics,org.apache.commons.configuration,org.apache.commons.cli,io.netty.handler.timeout,org.apache.helix.controller,kafka.serializer,io.netty.handler.codec,io.netty.bootstrap,kafka.admin,org.apache.helix,kafka.cluster,org.rocksdb,io.netty.channel.socket,kafka.utils,com.google.api.client.util,io.netty.util.concurrent,org.apache.thrift.meta_data,org.apache.thrift.async,kafka.javaapi.producer,com.google.protobuf,org.apache.helix.spectator,kafka.javaapi,kafka.message,com.esotericsoftware.kryo.io,io.netty.channel,org.apache.thrift.protocol,kafka.producer,org.apache.helix.model,io.netty.handler.logging,org.slf4j,kafka.javaapi.consumer,com.ibm.icu.util,kyotocabinet,com.esotericsoftware.kryo,kafka.api,org.apache.helix.manager]"
mabe02/lanterna,"[com.googlecode.lanterna,com.sun.jna.ptr,com.sun.jna,com.sun.jna.platform.win32,com.googlecode.lanterna.input,org.junit,com.googlecode.lanterna.terminal,com.googlecode.lanterna.graphics,com.googlecode.lanterna.screen,com.sun.jna.win32]"
magese/ik-analyzer-solr,"[org.apache.lucene.index,org.apache.lucene.analysis.standard,org.apache.lucene.queryparser.classic,org.apache.lucene.util,org.apache.lucene.search,org.apache.lucene.analysis,org.apache.lucene.analysis.tokenattributes]"
magro/kryo-serializers,"[com.esotericsoftware.kryo.util,com.google.protobuf,org.joda.time,com.google,com.esotericsoftware.kryo.io,com.github.andrewoma.dexx.collection,org.testng,org.apache.commons.lang.mutable,org.testng.annotations,org.joda.time.base,net.sf.cglib.proxy,org.apache.wicket.protocol,org.joda.time.chrono,org.apache.wicket.markup,org.apache.wicket.util,com.github.andrewoma.dexx.collection.internal,com.esotericsoftware.kryo,net.sf.cglib.core,org.apache.wicket,com.esotericsoftware.kryo.serializers]"
mahmoudparsian/data-algorithms-book,"[edu.umd.cloud9.util.array,org.apache.spark.mllib.linalg,org.apache.commons.lang3.tuple,edu.umd.cloud9.io.pair,org.apache.spark.sql,org.apache.spark.mllib.regression,edu.umd.cloud9.io.array,org.apache.spark.scheduler,org.junit,org.apache.log4j,scala,org.apache.spark.mllib.classification,org.apache.commons.io,org.apache.hadoop.conf,org.apache.hadoop.filecache,org.apache.spark.api,org.hamcrest,org.apache.spark.deploy,org.apache.spark,org.apache.spark.deploy.yarn,org.apache.hadoop.io,org.apache.hadoop.mapred,org.apache.hadoop.mapreduce,org.apache.commons.lang.builder,org.apache.hadoop.util,org.apache.hadoop.hdfs,org.apache.spark.broadcast,org.apache.hadoop.io.compress,org.apache.hadoop.fs,org.apache.hadoop.classification,org.apache.commons.lang,org.apache.commons.lang3,org.apache.spark.mllib.feature,org.apache.hadoop.mapreduce.lib]"
majusko/pulsar-java-spring-boot-starter,"[org.awaitility,org.apache.pulsar.client.impl.auth,org.apache.pulsar.client.impl.conf,com.google.protobuf,org.testcontainers.junit.jupiter,reactor.core,org.testcontainers.containers,com.google,reactor.core.publisher,org.awaitility.core,org.testcontainers,reactor.util.concurrent,org.apache.pulsar.client.impl]"
makersoft/mybatis-shards,"[org.springframework.jdbc.core,org.mybatis.spring,org.springframework.jdbc.datasource,org.springframework.test.annotation,org.springframework.test.context,org.junit.runner,org.junit,org.springframework.test.context.transaction,org.mybatis.spring.support,org.apache.commons.beanutils,org.springframework.test.context.junit4,org.apache,net.sf.cglib.proxy]"
making/rsc,[joptsimple]
making/yavi,"[com.google.testing.compile,org.junit.jupiter.params,org.junit.jupiter.api,org.junit.jupiter.params.provider,org.assertj.core.api]"
malikzh/NCANode,"[org.apache.xml.security.utils,org.json.simple,org.apache.commons.io,org.apache.xml.security.encryption,org.ini4j,org.apache.xml.security.c14n,com.rabbitmq.client,org.json.simple.parser,org.junit,org.apache.xml.security.transforms,org.apache.xml.security.exceptions,org.apache.xml.security.signature,org.apache.wss4j.dom,org.apache.ws.security.message,org.apache.ws.security.components,org.apache.xml.security.keys,org.apache.wss4j.dom.message]"
mangstadt/biweekly,"[com.github.mangstadt.vinnie.io,com.github.mangstadt.vinnie,com.github.mangstadt.vinnie.validate,org.mockito,com.fasterxml.jackson.core,org.junit.rules,org.junit,org.custommonkey.xmlunit,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.annotation,org.mockito.stubbing,com.fasterxml.jackson.core.type,com.fasterxml.jackson.databind.ser,com.fasterxml.jackson.databind.module,com.fasterxml.jackson.core.util]"
mangstadt/ez-vcard,"[com.github.mangstadt.vinnie.io,com.github.mangstadt.vinnie,org.jsoup.nodes,com.github.mangstadt.vinnie.validate,org.mockito,com.fasterxml.jackson.core,com.github.mangstadt.vinnie.codec,nl.jqno.equalsverifier,org.jsoup.select,org.junit.rules,org.junit,org.custommonkey.xmlunit,org.jsoup,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.annotation,org.mockito.stubbing,com.fasterxml.jackson.core.type,com.fasterxml.jackson.databind.ser,com.fasterxml.jackson.databind.module,freemarker.template,com.fasterxml.jackson.core.util]"
manoelcampos/cloudsimplus,"[org.cloudbus.cloudsim.core,org.cloudbus.cloudsim.schedulers,org.cloudbus.cloudsim.vms,org.cloudbus.cloudsim.selectionpolicies,org.openjdk.jmh.runner,org.cloudbus.cloudsim.datacenters,org.cloudbus.cloudsim.power,org.cloudsimplus.slametrics,org.junit.jupiter.api.function,org.junit.jupiter.api,org.cloudsimplus.testbeds,org.cloudbus.cloudsim.utilizationmodels,org.apache.commons.math3.stat.descriptive,org.apache.commons.math3.distribution,org.cloudbus.cloudsim.hosts,org.apache.commons.math3.linear,org.cloudbus.cloudsim.resources,org.apache.commons.math3.exception,org.cloudbus.cloudsim.provisioners,ch.qos.logback.classic,org.cloudbus.cloudsim.allocationpolicies,org.cloudsimplus.heuristics,org.apache.commons.math3.random,org.cloudbus.cloudsim.cloudlets,org.cloudsimplus.autoscaling,org.cloudsimplus.listeners,org.mockito,com.google,org.cloudbus.cloudsim.network,org.cloudsimplus.faultinjection,org.cloudsimplus.util,org.cloudbus.cloudsim.distributions,org.apache.commons.collections4.iterators,org.cloudbus.cloudsim.util,org.apache.commons.math3.util,org.openjdk.jmh.annotations,org.mockito.stubbing,org.cloudsimplus.traces.google,org.apache.commons.lang3,org.apache.commons.math3.stat.regression,org.cloudsimplus.builders.tables,org.cloudbus.cloudsim.brokers,org.cloudsimplus.vmtemplates]"
manolo/gwt-polymer-elements,"[com.vaadin.polymer.paper,com.google.gwt.query.client,com.vaadin.polymer.iron,com.vaadin.polymer.vaadin,com.vaadin.polymer,com.google.gwt.query.client.plugins,com.google.gwt.query.client.builders,com.vaadin.polymer.elemental]"
manuelbua/libgdx-contribs,"[com.badlogic.gdx.graphics,com.badlogic.gdx.backends.lwjgl,com.badlogic.gdx,com.badlogic.gdx.math,com.badlogic.gdx.scenes,com.badlogic.gdx.files,com.badlogic.gdx.utils]"
mappum/mercury,"[io.mappum.altcoinj.utils,org.slf4j,io.mappum.altcoinj.core,io.mappum.altcoinj.crypto,io.mappum.altcoinj.script,com.google,io.mappum.altcoinj.store,net.minidev.json,org.spongycastle.util.encoders,io.mappum.altcoinj.kits,io.mappum.altcoinj.params]"
mapstruct/mapstruct-examples,"[org.fest.assertions,org.mapstruct,lombok,org.junit,com.google.protobuf,org.assertj.core.api,org.mapstruct.factory,org.mapstruct.ap,org.mapstruct.control,freemarker.template]"
marcosbarbero/spring-cloud-zuul-ratelimit,"[redis.embedded,io.github.bucket4j.grid.infinispan,org.infinispan,io.github.bucket4j.grid.ignite,org.apache.ignite.configuration,com.hazelcast.map,com.marcosbarbero.cloud.autoconfigure.zuul.ratelimit.support,com.hazelcast.core,org.awaitility,io.github.bucket4j,com.pszymczyk.consul,com.marcosbarbero.cloud.autoconfigure.zuul.ratelimit.config.properties,com.marcosbarbero.cloud.autoconfigure.zuul.ratelimit.config.repository,org.infinispan.configuration,org.infinispan.manager,io.github.bucket4j.grid,org.awaitility.core,io.github.bucket4j.grid.hazelcast,org.apache.ignite,io.github.bucket4j.grid.jcache,org.infinispan.functional,com.marcosbarbero.cloud.autoconfigure.zuul.ratelimit.config]"
mariadb-corporation/mariadb-connector-j,"[ch.qos.logback.classic,org.slf4j,waffle.windows.auth,waffle.windows.auth.impl,org.junitpioneer.jupiter]"
marian-m12l/studio,"[io.vertx.core.json,net.bytebuddy.matcher,io.vertx.ext.web,net.bytebuddy.agent,io.vertx.core.eventbus,com.google,io.vertx.config,io.vertx.core.logging,io.vertx.core,net.bytebuddy.asm,org.usb4java,net.bytebuddy.dynamic,de.sciss.jump3r.mp3,net.bytebuddy.utility,io.vertx.core.http,io.vertx.ext.web.client,io.vertx.ext.web.handler,de.sciss.jump3r.lowlevel,net.bytebuddy.description,org.apache,org.apache.commons.io]"
marschall/memoryfilesystem,[org.openjdk.jol.vm]
martinpaljak/GlobalPlatformPro,"[org.bouncycastle.cert.jcajce,org.bouncycastle.openssl,org.testng,org.testng.annotations,apdu4j.core,joptsimple.util,pro.javacard,org.slf4j,apdu4j.pcsc,apdu4j.pcsc.terminals,com.payneteasy.tlv,pro.javacard.gp,org.bouncycastle.openssl.jcajce,org.bouncycastle.cert,joptsimple]"
martinpaljak/ant-javacard,"[org.apache.tools.ant.taskdefs,org.apache.tools.ant,org.apache.tools.ant.types,pro.javacard]"
martint/jmxutils,"[com.google.inject,com.thoughtworks.paranamer,com.google.inject.name,com.google,org.testng,org.testng.annotations,com.google.inject.binder,com.google.inject.multibindings]"
mathieucarbou/license-maven-plugin,"[com.mycila.maven.plugin.license.document,com.mycila.maven.plugin.license,org.apache.maven.shared.artifact.filter,org.tmatesoft.svn.core.internal,org.apache.maven.project,org.codehaus.plexus.util,org.apache.maven.artifact,org.apache.maven.plugins.annotations,org.eclipse.jgit.treewalk.filter,org.eclipse.jgit.diff,org.eclipse.jgit.revwalk.filter,org.junit.rules,org.junit.runner,org.junit,org.eclipse.jgit.api.errors,org.apache.maven.plugin.logging,org.apache.maven.plugin,org.apache.maven.execution,org.tmatesoft.svn.core.wc,org.apache.maven.plugin.testing.stubs,org.apache.maven.artifact.resolver,org.apache.maven.shared.dependency.graph.internal,org.eclipse.jgit.lib,org.eclipse.jgit.api,com.google,org.eclipse.jgit.storage.file,org.apache.maven.it,org.eclipse.jgit.revwalk,org.tmatesoft.svn.core,com.mycila.xmltool,org.apache.maven.monitor.logging,org.apache.maven.shared.dependency.graph,org.apache.maven.shared.utils.io,org.junit.runners]"
matteobaccan/owner,"[org.mockito.invocation,org.mockito.junit,org.apache.curator.framework.api,org.aeonbits.owner.event,org.hamcrest,org.mockito,org.hamcrest.collection,org.aeonbits.owner.util,org.aeonbits.owner,org.apache.curator.framework,org.mockito.internal,org.aeonbits.owner.loaders,org.junit.runner,org.hamcrest.core,org.junit,org.apache.curator.test,org.mockito.stubbing,org.apache]"
mattjlewis/diozero,"[org.hipparchus.geometry.euclidean.threed,com.diozero.internal.provider,com.diozero.internal.board,com.diozero.animation,io.netty.channel.nio,com.diozero.devices.sandpit,com.diozero.devices,uk.pigpioj,com.google.protobuf,com.diozero.internal.spi,com.diozero.api.function,com.google,com.diozero.devices.oled,com.diozero.devices.mcp23xxx,com.diozero.animation.easing,io.netty.channel,org.fusesource.jansi,com.diozero.util,picocli,io.netty.handler.codec,io.netty.bootstrap,com.diozero.api,org.tinylog,org.imgscalr,com.diozero.sbc,com.diozero.devices.motor,io.netty.channel.socket]"
mauricioaniche/ck,"[org.junit.jupiter.params,org.junit.jupiter.params.provider,org.eclipse.jgit.api.errors,org.eclipse.jgit.api,org.apache.commons.csv,org.apache.commons.lang3.tuple,org.reflections,org.eclipse,com.google,org.assertj.core.api,org.apache.commons.lang3,org.apache.commons.io]"
mauricioaniche/repodriller,"[org.eclipse.jgit.lib,org.eclipse.jgit.util.io,org.eclipse.jgit.api,org.mockito,org.eclipse.jgit.blame,org.tmatesoft.svn.core.auth,org.eclipse.jgit.diff,org.eclipse.jgit.revwalk.filter,org.apache.commons.lang3.time,org.eclipse.jgit.revwalk,org.tmatesoft.svn.core,org.junit,org.eclipse.jgit.api.errors,junit.framework,org.tmatesoft.svn.core.wc,org.mockito.stubbing,org.eclipse.jgit.treewalk,org.apache.commons.lang3,org.tmatesoft.svn.core.io,org.apache.commons.io]"
maven-download-plugin/maven-download-plugin,"[org.apache.maven.project,org.apache.http.conn.ssl,org.codehaus.plexus.util,org.codehaus.plexus.archiver.gzip,org.apache.maven.artifact,org.apache.maven.plugins.annotations,org.apache.http.conn.socket,org.sonatype.plexus.build.incremental,org.apache.http.client.methods,org.codehaus.plexus.archiver.xz,org.codehaus.plexus.archiver,org.apache.maven.artifact.repository,org.apache.http.impl.client,org.codehaus.plexus.archiver.bzip2,org.apache.maven.plugin.logging,org.apache.maven.plugin,org.apache.http.impl.conn,org.apache.http.client.config,org.apache.http.auth,org.apache.maven.execution,org.apache.maven.artifact.resolver,org.sonatype.plexus.components.sec.dispatcher,org.apache.http.client,org.apache.http.client.protocol,org.apache.maven.wagon.proxy,org.codehaus.plexus.archiver.snappy,org.codehaus.plexus.archiver.manager,org.apache.http.conn.routing]"
maven-nar/nar-maven-plugin,"[org.apache.maven.artifact.versioning,org.apache.maven.project,org.codehaus.plexus.util,org.apache.maven.artifact,org.eclipse.aether.artifact,org.codehaus.plexus.util.cli,org.sonatype.plexus.build.incremental,org.apache.maven.shared.artifact.filter.collection,org.codehaus.plexus.archiver,org.apache.maven.artifact.repository,com.sun.jna.platform.win32,org.junit,org.apache.maven.plugin.logging,org.codehaus.plexus.archiver.zip,org.apache.maven.plugin,org.codehaus.plexus,org.apache.maven.artifact.handler,org.eclipse.aether.collection,org.eclipse.aether.repository,org.apache.maven.execution,org.apache.tools.ant.util,org.apache.tools.ant,com.google.common.collect,org.xml.sax.ext,org.apache.maven.artifact.resolver,org.apache.commons.io,org.apache.maven.surefire.util,org.xml.sax.helpers,org.xml.sax,org.apache.maven.toolchain,org.apache.bcel.classfile,org.apache.xml.serialize,org.apache.tools.ant.types,org.codehaus.plexus.archiver.manager,org.eclipse.aether.util.graph.selector,junit.framework,org.eclipse.aether,org.apache.tools.ant.taskdefs,org.apache.maven.model,org.apache.maven.shared.dependency.graph,org.apache.maven.surefire.report,org.codehaus.plexus.compiler.util.scan,org.codehaus.plexus.component,org.apache.maven.surefire.booter,org.codehaus.plexus.compiler.util.scan.mapping,org.eclipse.aether.graph,org.eclipse.aether.util.graph.transformer]"
maventalker/simplemall,"[springfox.documentation.swagger2.annotations,com.alibaba.fastjson,org.springframework.security.config.annotation.web.builders,com.alibaba.druid.pool,org.springframework.security.config.annotation.authentication.builders,org.springframework.security.config.annotation.web.configurers,io.jsonwebtoken,de.codecentric.boot.admin.config,org.springframework.security.config.annotation.web.configuration]"
